recordtype,id,type,dc.identifier,dc.language,dc.source,isVersionOf,hasVersion,alternative,description,identifier,issued,dct.language,license,publisher,rightsHolder,spatial,title,rootResource,label,owl.versionInfo,contactPoint,dataset,accessRights,landingPage,servesDataset,page,accrualPeriodicity,temporal,distribution,theme,format,accessURL,compressFormat,downloadURL,mediaType,downloadLocation,packageFileName,packageName,versionInfo
CATALOG,omg_catalog:codelijst,dcat:Catalog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,omg_dataset:codelijst-xyzmethodes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DATASET,omg_dataset:codelijst-xyzmethodes,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-xyzmethodes,nl,NA,NA,NA,Dataset codelijst xyzmethodes,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-xyzmethodes,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst xyzmethodes,omg_conceptscheme:xyzmethodes,Codelijst xyzmethodes,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-xyzmethodes.html,frequency:IRREG,omg_periodoftime:dataset_omg,NA,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DATASET,omg_dataset:codelijst-xyzmethodes,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-xyzmethodes,nl,NA,omg_dataset:codelijst-xyzmethodes,NA,Dataset codelijst xyzmethodes,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-xyzmethodes,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst xyzmethodes,omg_conceptscheme:xyzmethodes,Codelijst xyzmethodes,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-xyzmethodes.html,frequency:IRREG,omg_periodoftime:dataset_omg,omg_distribution:codelijst-xyzmethodes.xyzmethodes_csv|omg_distribution:codelijst-xyzmethodes.xyzmethodes_xsd|omg_distribution:codelijst-xyzmethodes.xyzmethodes_rdf|omg_distribution:codelijst-xyzmethodes.xyzmethodes_jsonld|omg_distribution:codelijst-xyzmethodes.xyzmethodes_ttl|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-xyzmethodes,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-xyzmethodes.xyzmethodes_csv,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes_csv,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, geserialiseerd in csv tabelformaat.",omg_distribution:codelijst-xyzmethodes.xyzmethodes_csv,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in text/csv formaat.,NA,"Codelijst xyzmethodes, in text/csv formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-xyzmethodes.xyzmethodes_csv.html,NA,NA,NA,NA,file_type:CSV,https://github.com/bodemenondergrond/codelijst-xyzmethodes.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes.csv,https://www.iana.org/assignments/media-types/text/csv,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-xyzmethodes.xyzmethodes_jsonld,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes_jsonld,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, geserialiseerd in een jsonld bestand.",omg_distribution:codelijst-xyzmethodes.xyzmethodes_jsonld,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in jsonld rdf-formaat.,NA,"Codelijst xyzmethodes, in jsonld rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-xyzmethodes.xyzmethodes_jsonld.html,NA,NA,NA,NA,file_type:JSON_LD,https://github.com/bodemenondergrond/codelijst-xyzmethodes.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes.jsonld,https://www.iana.org/assignments/media-types/application/ld+json,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-xyzmethodes.xyzmethodes_ttl,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes_ttl,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, geserialiseerd in Turtle bestand.",omg_distribution:codelijst-xyzmethodes.xyzmethodes_ttl,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in Turtle rdf-formaat.,NA,"Codelijst xyzmethodes, in Turtle rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-xyzmethodes.xyzmethodes_ttl.html,NA,NA,NA,NA,file_type:RDF_TURTLE,https://github.com/bodemenondergrond/codelijst-xyzmethodes.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes.ttl,https://www.iana.org/assignments/media-types/text/turtle,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-xyzmethodes.xyzmethodes_rdf,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes_rdf,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, geserialiseerd in rdf/xml bestand.",omg_distribution:codelijst-xyzmethodes.xyzmethodes_rdf,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in xml rdf-formaat.,NA,"Codelijst xyzmethodes, in xml rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-xyzmethodes.xyzmethodes_rdf.html,NA,NA,NA,NA,file_type:RDF_XML,https://github.com/bodemenondergrond/codelijst-xyzmethodes.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes.rdf,https://www.iana.org/assignments/media-types/application/rdf+xml,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-xyzmethodes.xyzmethodes_xsd,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes_xsd,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, geserialiseerd in een xsd bestand met een enumeratie.",omg_distribution:codelijst-xyzmethodes.xyzmethodes_xsd,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in xml/xsd formaat.,NA,"Codelijst xyzmethodes, in xml xsd-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-xyzmethodes.xyzmethodes_xsd.html,NA,NA,NA,NA,file_type:XSD,https://github.com/bodemenondergrond/codelijst-xyzmethodes.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-xyzmethodes.xyzmethodes.xsd,https://www.iana.org/assignments/media-types/application/xml,NA,NA,NA,NA
VERSIE-PACKAGE,omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-xyzmethodes,spdx:Package|dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-xyzmethodes,NA,NA,NA,NA,NA,"Codelijst xyzmethodes, Jar maven package.",omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-xyzmethodes,13/02/2023,NA,NA,NA,ovo:OVO003751,NA,Codelijst xyzmethodes in jar-formaat.,NA,Package codelijst-xyzmethodes,NA,NA,NA,access_right:PUBLIC,NA,NA,NA,NA,NA,NA,NA,file_type:JAR,NA,NA,,NA,NA,NA,NA,NA
